exercise_id,exercise_name,aliases,primary_muscle,secondary_muscles,muscle_group,equipment,category,movement_pattern,exercise_type,mechanics,force,difficulty,unilateral,bodyweight,default_sets,default_rep_range,tracking_type,parent_exercise,search_keywords,notes
ex-0540-barbell-step-up,Barbell Step-Up,,Quadriceps,Glutes|Hamstrings|Core,Legs,Barbell,Strength,Lunge,Resistance,Compound,Push,Intermediate,true,false,3,8-12 each side,reps,Step-Up,single leg unilateral lunge,
ex-0541-barbell-walking-lunge,Barbell Walking Lunge,,Quadriceps,Glutes|Hamstrings|Core,Legs,Barbell,Strength,Lunge,Resistance,Compound,Push,Intermediate,true,false,3,8-12 each side,reps,Walking Lunge,single leg unilateral lunge,
ex-0542-belt-squat,Belt Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Belt Squat Machine,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-12,reps,Squat,squat legs quads,
ex-0543-box-squat,Box Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Barbell,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-12,reps,Squat,squat legs quads,
ex-0544-bulgarian-split-squat,Bulgarian Split Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Bodyweight,Bodyweight,Lunge,Calisthenics,Compound,Push,Intermediate,true,true,3,8-12 each side,reps,Bulgarian Split Squat,single leg unilateral lunge,
ex-0545-cable-glute-kickback,Cable Glute Kickback,,Glutes,Hamstrings,Legs,Cable,Strength,Hip Extension,Resistance,Isolation,Push,Beginner,false,false,3,10-15,reps,Glute Kickback,glute kickback,
ex-0546-cable-hip-abduction,Cable Hip Abduction,,Gluteus Medius,Glutes,Legs,Cable,Strength,Hip Abduction,Resistance,Isolation,Pull,Beginner,false,false,3,10-15,reps,Hip Abduction,hip abduction,
ex-0547-cable-hip-adduction,Cable Hip Adduction,,Adductors,Quadriceps,Legs,Cable,Strength,Hip Adduction,Resistance,Isolation,Pull,Beginner,false,false,3,10-15,reps,Hip Adduction,hip adduction,
ex-0548-cable-leg-extension,Cable Leg Extension,,Quadriceps,,Legs,Cable,Strength,Knee Extension,Resistance,Isolation,Push,Beginner,false,false,3,10-15,reps,Leg Extension,leg extension,
ex-0549-cable-lying-leg-curl,Cable Lying Leg Curl,,Hamstrings,Gastrocnemius,Legs,Cable,Strength,Knee Flexion,Resistance,Isolation,Pull,Beginner,false,false,3,10-15,reps,Lying Leg Curl,lying leg curl,
ex-0550-cable-seated-leg-curl,Cable Seated Leg Curl,,Hamstrings,Gastrocnemius,Legs,Cable,Strength,Knee Flexion,Resistance,Isolation,Pull,Beginner,false,false,3,10-15,reps,Seated Leg Curl,seated leg curl,
ex-0551-cable-standing-leg-curl,Cable Standing Leg Curl,,Hamstrings,Gastrocnemius,Legs,Cable,Strength,Knee Flexion,Resistance,Isolation,Pull,Beginner,false,false,3,10-15,reps,Standing Leg Curl,standing leg curl,
ex-0552-curtsy-lunge,Curtsy Lunge,,Quadriceps,Glutes|Hamstrings|Core,Legs,Bodyweight,Bodyweight,Lunge,Calisthenics,Compound,Push,Intermediate,true,true,3,8-12 each side,reps,Curtsy Lunge,single leg unilateral lunge,
ex-0553-cyclist-squat,Cyclist Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Bodyweight,Strength,Squat,Calisthenics,Compound,Push,Intermediate,false,true,3,5-12,reps,Squat,squat legs quads,
ex-0554-dumbbell-bulgarian-split-squat,Dumbbell Bulgarian Split Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Dumbbells,Strength,Lunge,Resistance,Compound,Push,Intermediate,true,false,3,8-12 each side,reps,Bulgarian Split Squat,single leg unilateral lunge,
ex-0555-dumbbell-curtsy-lunge,Dumbbell Curtsy Lunge,,Quadriceps,Glutes|Hamstrings|Core,Legs,Dumbbells,Strength,Lunge,Resistance,Compound,Push,Intermediate,true,false,3,8-12 each side,reps,Curtsy Lunge,single leg unilateral lunge,
ex-0556-dumbbell-forward-lunge,Dumbbell Forward Lunge,,Quadriceps,Glutes|Hamstrings|Core,Legs,Dumbbells,Strength,Lunge,Resistance,Compound,Push,Intermediate,true,false,3,8-12 each side,reps,Forward Lunge,single leg unilateral lunge,
ex-0557-dumbbell-lateral-lunge,Dumbbell Lateral Lunge,,Quadriceps,Glutes|Hamstrings|Core,Legs,Dumbbells,Strength,Lunge,Resistance,Compound,Push,Intermediate,true,false,3,8-12 each side,reps,Lateral Lunge,single leg unilateral lunge,
ex-0558-dumbbell-lateral-step-up,Dumbbell Lateral Step-Up,,Quadriceps,Glutes|Hamstrings|Core,Legs,Dumbbells,Strength,Lunge,Resistance,Compound,Push,Intermediate,true,false,3,8-12 each side,reps,Lateral Step-Up,single leg unilateral lunge,
ex-0559-dumbbell-pistol-squat,Dumbbell Pistol Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Dumbbells,Strength,Lunge,Resistance,Compound,Push,Advanced,true,false,3,8-12 each side,reps,Pistol Squat,single leg unilateral lunge,
ex-0560-dumbbell-reverse-lunge,Dumbbell Reverse Lunge,,Quadriceps,Glutes|Hamstrings|Core,Legs,Dumbbells,Strength,Lunge,Resistance,Compound,Push,Intermediate,true,false,3,8-12 each side,reps,Reverse Lunge,single leg unilateral lunge,
ex-0561-dumbbell-skater-squat,Dumbbell Skater Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Dumbbells,Strength,Lunge,Resistance,Compound,Push,Advanced,true,false,3,8-12 each side,reps,Skater Squat,single leg unilateral lunge,
ex-0562-dumbbell-split-squat,Dumbbell Split Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Dumbbells,Strength,Lunge,Resistance,Compound,Push,Intermediate,true,false,3,8-12 each side,reps,Split Squat,single leg unilateral lunge,
ex-0563-dumbbell-step-up,Dumbbell Step-Up,,Quadriceps,Glutes|Hamstrings|Core,Legs,Dumbbells,Strength,Lunge,Resistance,Compound,Push,Intermediate,true,false,3,8-12 each side,reps,Step-Up,single leg unilateral lunge,
ex-0564-dumbbell-walking-lunge,Dumbbell Walking Lunge,,Quadriceps,Glutes|Hamstrings|Core,Legs,Dumbbells,Strength,Lunge,Resistance,Compound,Push,Intermediate,true,false,3,8-12 each side,reps,Walking Lunge,single leg unilateral lunge,
ex-0565-eccentric-back-squat,Eccentric Back Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Barbell,Strength,Squat,Resistance,Compound,Push,Advanced,false,false,3,5-10,reps,Back Squat,squat legs quads advanced variation,
ex-0566-eccentric-bulgarian-split-squat,Eccentric Bulgarian Split Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Bodyweight,Bodyweight,Lunge,Calisthenics,Compound,Push,Advanced,true,true,3,5-10,reps,Bulgarian Split Squat,single leg unilateral lunge advanced variation,
ex-0567-eccentric-front-squat,Eccentric Front Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Barbell,Strength,Squat,Resistance,Compound,Push,Advanced,false,false,3,5-10,reps,Front Squat,squat legs quads advanced variation,
ex-0568-eccentric-leg-press,Eccentric Leg Press,,Quadriceps,Glutes|Hamstrings|Core,Legs,Machine,Strength,Squat,Resistance,Compound,Push,Advanced,false,false,3,5-10,reps,Leg Press,squat legs quads advanced variation,
ex-0569-forward-lunge,Forward Lunge,,Quadriceps,Glutes|Hamstrings|Core,Legs,Bodyweight,Bodyweight,Lunge,Calisthenics,Compound,Push,Intermediate,true,true,3,8-12 each side,reps,Forward Lunge,single leg unilateral lunge,
ex-0570-front-squat,Front Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Barbell,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-12,reps,Squat,squat legs quads,
ex-0571-goblet-squat,Goblet Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Dumbbell,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-12,reps,Squat,squat legs quads,
ex-0572-hack-squat,Hack Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Machine,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-12,reps,Squat,squat legs quads,
ex-0573-heels-elevated-anderson-squat,Heels-Elevated Anderson Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Barbell,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-10,reps,Anderson Squat,squat variation,
ex-0574-heels-elevated-back-squat,Heels-Elevated Back Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Barbell,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-10,reps,Back Squat,squat variation,
ex-0575-heels-elevated-box-squat,Heels-Elevated Box Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Barbell,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-10,reps,Box Squat,squat variation,
ex-0576-heels-elevated-front-squat,Heels-Elevated Front Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Barbell,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-10,reps,Front Squat,squat variation,
ex-0577-heels-elevated-goblet-squat,Heels-Elevated Goblet Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Dumbbell,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-10,reps,Goblet Squat,squat variation,
ex-0578-heels-elevated-high-bar-back-squat,Heels-Elevated High-Bar Back Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Barbell,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-10,reps,High-Bar Back Squat,squat variation,
ex-0579-heels-elevated-kettlebell-goblet-squat,Heels-Elevated Kettlebell Goblet Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Kettlebell,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-10,reps,Kettlebell Goblet Squat,squat variation,
ex-0580-heels-elevated-low-bar-back-squat,Heels-Elevated Low-Bar Back Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Barbell,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-10,reps,Low-Bar Back Squat,squat variation,
ex-0581-heels-elevated-overhead-squat,Heels-Elevated Overhead Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Barbell,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-10,reps,Overhead Squat,squat variation,
ex-0582-heels-elevated-safety-bar-squat,Heels-Elevated Safety Bar Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Safety Squat Bar,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-10,reps,Safety Bar Squat,squat variation,
ex-0583-heels-elevated-smith-machine-squat,Heels-Elevated Smith Machine Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Smith Machine,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-10,reps,Smith Machine Squat,squat variation,
ex-0584-heels-elevated-zercher-squat,Heels-Elevated Zercher Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Barbell,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-10,reps,Zercher Squat,squat variation,
ex-0585-high-bar-back-squat,High-Bar Back Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Barbell,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-12,reps,Squat,squat legs quads,
ex-0586-kettlebell-bulgarian-split-squat,Kettlebell Bulgarian Split Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Kettlebell,Strength,Lunge,Resistance,Compound,Push,Intermediate,true,false,3,8-12 each side,reps,Bulgarian Split Squat,single leg unilateral lunge,
ex-0587-kettlebell-curtsy-lunge,Kettlebell Curtsy Lunge,,Quadriceps,Glutes|Hamstrings|Core,Legs,Kettlebell,Strength,Lunge,Resistance,Compound,Push,Intermediate,true,false,3,8-12 each side,reps,Curtsy Lunge,single leg unilateral lunge,
ex-0588-kettlebell-forward-lunge,Kettlebell Forward Lunge,,Quadriceps,Glutes|Hamstrings|Core,Legs,Kettlebell,Strength,Lunge,Resistance,Compound,Push,Intermediate,true,false,3,8-12 each side,reps,Forward Lunge,single leg unilateral lunge,
ex-0589-kettlebell-goblet-squat,Kettlebell Goblet Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Kettlebell,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-12,reps,Squat,squat legs quads,
ex-0590-kettlebell-lateral-lunge,Kettlebell Lateral Lunge,,Quadriceps,Glutes|Hamstrings|Core,Legs,Kettlebell,Strength,Lunge,Resistance,Compound,Push,Intermediate,true,false,3,8-12 each side,reps,Lateral Lunge,single leg unilateral lunge,
ex-0591-kettlebell-lateral-step-up,Kettlebell Lateral Step-Up,,Quadriceps,Glutes|Hamstrings|Core,Legs,Kettlebell,Strength,Lunge,Resistance,Compound,Push,Intermediate,true,false,3,8-12 each side,reps,Lateral Step-Up,single leg unilateral lunge,
ex-0592-kettlebell-reverse-lunge,Kettlebell Reverse Lunge,,Quadriceps,Glutes|Hamstrings|Core,Legs,Kettlebell,Strength,Lunge,Resistance,Compound,Push,Intermediate,true,false,3,8-12 each side,reps,Reverse Lunge,single leg unilateral lunge,
ex-0593-kettlebell-split-squat,Kettlebell Split Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Kettlebell,Strength,Lunge,Resistance,Compound,Push,Intermediate,true,false,3,8-12 each side,reps,Split Squat,single leg unilateral lunge,
ex-0594-kettlebell-step-up,Kettlebell Step-Up,,Quadriceps,Glutes|Hamstrings|Core,Legs,Kettlebell,Strength,Lunge,Resistance,Compound,Push,Intermediate,true,false,3,8-12 each side,reps,Step-Up,single leg unilateral lunge,
ex-0595-kettlebell-walking-lunge,Kettlebell Walking Lunge,,Quadriceps,Glutes|Hamstrings|Core,Legs,Kettlebell,Strength,Lunge,Resistance,Compound,Push,Intermediate,true,false,3,8-12 each side,reps,Walking Lunge,single leg unilateral lunge,
ex-0596-lateral-lunge,Lateral Lunge,,Quadriceps,Glutes|Hamstrings|Core,Legs,Bodyweight,Bodyweight,Lunge,Calisthenics,Compound,Push,Intermediate,true,true,3,8-12 each side,reps,Lateral Lunge,single leg unilateral lunge,
ex-0597-lateral-step-up,Lateral Step-Up,,Quadriceps,Glutes|Hamstrings|Core,Legs,Bodyweight,Bodyweight,Lunge,Calisthenics,Compound,Push,Intermediate,true,true,3,8-12 each side,reps,Lateral Step-Up,single leg unilateral lunge,
ex-0598-leg-press,Leg Press,,Quadriceps,Glutes|Hamstrings|Core,Legs,Machine,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-12,reps,Squat,squat legs quads,
ex-0599-low-bar-back-squat,Low-Bar Back Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Barbell,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-12,reps,Squat,squat legs quads,
ex-0600-machine-glute-kickback,Machine Glute Kickback,,Glutes,Hamstrings,Legs,Machine,Strength,Hip Extension,Resistance,Isolation,Push,Beginner,false,false,3,10-15,reps,Glute Kickback,glute kickback,
ex-0601-machine-hip-abduction,Machine Hip Abduction,,Gluteus Medius,Glutes,Legs,Machine,Strength,Hip Abduction,Resistance,Isolation,Pull,Beginner,false,false,3,10-15,reps,Hip Abduction,hip abduction,
ex-0602-machine-hip-adduction,Machine Hip Adduction,,Adductors,Quadriceps,Legs,Machine,Strength,Hip Adduction,Resistance,Isolation,Pull,Beginner,false,false,3,10-15,reps,Hip Adduction,hip adduction,
ex-0603-machine-leg-extension,Machine Leg Extension,,Quadriceps,,Legs,Machine,Strength,Knee Extension,Resistance,Isolation,Push,Beginner,false,false,3,10-15,reps,Leg Extension,leg extension,
ex-0604-machine-lying-leg-curl,Machine Lying Leg Curl,,Hamstrings,Gastrocnemius,Legs,Machine,Strength,Knee Flexion,Resistance,Isolation,Pull,Beginner,false,false,3,10-15,reps,Lying Leg Curl,lying leg curl,
ex-0605-machine-seated-leg-curl,Machine Seated Leg Curl,,Hamstrings,Gastrocnemius,Legs,Machine,Strength,Knee Flexion,Resistance,Isolation,Pull,Beginner,false,false,3,10-15,reps,Seated Leg Curl,seated leg curl,
ex-0606-machine-standing-leg-curl,Machine Standing Leg Curl,,Hamstrings,Gastrocnemius,Legs,Machine,Strength,Knee Flexion,Resistance,Isolation,Pull,Beginner,false,false,3,10-15,reps,Standing Leg Curl,standing leg curl,
ex-0607-overhead-squat,Overhead Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Barbell,Strength,Squat,Resistance,Compound,Push,Advanced,false,false,3,5-12,reps,Squat,squat legs quads,
ex-0608-paused-anderson-squat,Paused Anderson Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Barbell,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-10,reps,Anderson Squat,squat variation,
ex-0609-paused-back-squat,Paused Back Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Barbell,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-10,reps,Back Squat,squat variation,
ex-0610-paused-box-squat,Paused Box Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Barbell,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-10,reps,Box Squat,squat variation,
ex-0611-paused-bulgarian-split-squat,Paused Bulgarian Split Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Bodyweight,Bodyweight,Lunge,Calisthenics,Compound,Push,Advanced,true,true,3,5-10,reps,Bulgarian Split Squat,single leg unilateral lunge advanced variation,
ex-0612-paused-front-squat,Paused Front Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Barbell,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-10,reps,Front Squat,squat variation,
ex-0613-paused-goblet-squat,Paused Goblet Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Dumbbell,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-10,reps,Goblet Squat,squat variation,
ex-0614-paused-high-bar-back-squat,Paused High-Bar Back Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Barbell,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-10,reps,High-Bar Back Squat,squat variation,
ex-0615-paused-kettlebell-goblet-squat,Paused Kettlebell Goblet Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Kettlebell,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-10,reps,Kettlebell Goblet Squat,squat variation,
ex-0616-paused-leg-press,Paused Leg Press,,Quadriceps,Glutes|Hamstrings|Core,Legs,Machine,Strength,Squat,Resistance,Compound,Push,Advanced,false,false,3,5-10,reps,Leg Press,squat legs quads advanced variation,
ex-0617-paused-low-bar-back-squat,Paused Low-Bar Back Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Barbell,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-10,reps,Low-Bar Back Squat,squat variation,
ex-0618-paused-overhead-squat,Paused Overhead Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Barbell,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-10,reps,Overhead Squat,squat variation,
ex-0619-paused-safety-bar-squat,Paused Safety Bar Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Safety Squat Bar,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-10,reps,Safety Bar Squat,squat variation,
ex-0620-paused-smith-machine-squat,Paused Smith Machine Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Smith Machine,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-10,reps,Smith Machine Squat,squat variation,
ex-0621-paused-zercher-squat,Paused Zercher Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Barbell,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-10,reps,Zercher Squat,squat variation,
ex-0622-pendulum-squat,Pendulum Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Machine,Strength,Squat,Resistance,Compound,Push,Intermediate,false,false,3,5-12,reps,Squat,squat legs quads,
ex-0623-pin-anderson-squat,Pin Anderson Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Barbell,Strength,Squat,Resistance,Compound,Push,Advanced,false,false,3,5-10,reps,Anderson Squat,squat variation,
ex-0624-pin-back-squat,Pin Back Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Barbell,Strength,Squat,Resistance,Compound,Push,Advanced,false,false,3,5-10,reps,Back Squat,squat variation,
ex-0625-pin-box-squat,Pin Box Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Barbell,Strength,Squat,Resistance,Compound,Push,Advanced,false,false,3,5-10,reps,Box Squat,squat variation,
ex-0626-pin-front-squat,Pin Front Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Barbell,Strength,Squat,Resistance,Compound,Push,Advanced,false,false,3,5-10,reps,Front Squat,squat variation,
ex-0627-pin-goblet-squat,Pin Goblet Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Dumbbell,Strength,Squat,Resistance,Compound,Push,Advanced,false,false,3,5-10,reps,Goblet Squat,squat variation,
ex-0628-pin-high-bar-back-squat,Pin High-Bar Back Squat,,Quadriceps,Glutes|Hamstrings|Core,Legs,Barbell,Strength,Squat,Resistance,Compound,Push,Advanced,false,false,3,5-10,reps,High-Bar Back Squat,squat variation,
